tweet_id,text,created_at,category_name
39062,"Reach for the skies: New plane increases efficiency of WFP emergency response in flood-hit Mozambique At noon on 29 March, 2019, a Casa C-295H cargo aircraft carrying 5.2 tonnes of vital food relief touched down on a short runway in? https://t.co/NA4fITOcgj",2019-04-22T00:00Z,Donations
39073,"In only 6 weeks, #Mozambique has been hit with a second natural disaster, #CycloneKenneth, the first time a cyclone has hit so far north. We're joining local and international organizations to assess the situation. Help us deliver lifesaving assistance ? https://t.co/EoeTiiXlke https://t.co/Gl2UhZOgqW",2019-04-29T00:00Z,Donations
39075,"#UN gives #Mozambique $13 mln for Cyclone Kenneth damage

#IMF in touch with #Sudan but no lending until arrears addressed ? official

#Libya forces push back against Haftar in house-to-house battles

Two foreign workers kidnapped from #oil rig in #Nigeria?s Delta

#RR",2019-04-29T00:00Z,Donations
39077,"Five dead, 160,000 displaced after floods in Mozambique, UN calls for help https://t.co/3TRehmhnJh  #News https://t.co/eQQT8822Zi",2019-04-28T00:00Z,Donations
39078,How does @WFP respond to an emergency during the first 48 hours? By delivering immediate food aid &amp; providing assistance to the right people at the right time. See how you can help the people of #Mozambique in the wake of #CycloneKenneth &amp; #CycloneIdai. https://t.co/NUSL0GBG8w https://t.co/r2vAItYbl2,2019-04-26T00:00Z,Donations
39089,"Conditions on the ground in Mozambique, Malawi and Zimbabwe as we speak, as a result of Cyclone Idai. As volunteers continue the relief work on the ground, they need your help.  Anything you can give is appreciated. https://t.co/Lkymqly1cC",2019-04-25T00:00Z,Donations
39092,"HSI responders helping animals in Mozambique, Malawi in wake of Cyclone Idai https://t.co/uqwzlmcGCo",2019-04-25T00:00Z,Volunteer
39099,"Cyclone Idai: ?My family needs to eat, I don?t know how we will survive? | Humanitarian response | The Guardian https://t.co/bPiuybNSAS",2019-04-25T00:00Z,GoodsServices
39102,A search and rescue effort is underway in Mozambique for people trapped by rapidly rising floodwaters. The northern city of Pemba was inundated after Cyclone Kenneth dumped more rain on the region. https://t.co/OF81oZFF1j #7NEWS https://t.co/WKonscKsLA,2019-04-29T00:00Z,SearchAndRescue
39113,Thank you for donating to The Salvation Army's Cyclone Idai response. Your support has provided emergency food assistance to more than 540 families in #Mozambique. #WorldMissions https://t.co/tbbeuaHgDo,2019-04-26T00:00Z,Donations
39135,"After cyclones Idai and Kenneth many children have lost their homes, schools, hospitals, friends and loved ones. We're on the ground moving quickly to keep children and families safe. You can help ? https://t.co/UhIvKNpjWV",2019-04-28T00:00Z,Donations
39139,Those around Pretoria/Joburg please do come join us at #BenefitConcert on Sunday as we join hands in helping those affected by floods in #Mozambique and #Durban ? https://t.co/bFMwUWDFOH,2019-04-27T00:00Z,Volunteer
39139,Those around Pretoria/Joburg please do come join us at #BenefitConcert on Sunday as we join hands in helping those affected by floods in #Mozambique and #Durban ? https://t.co/bFMwUWDFOH,2019-04-27T00:00Z,Donations
39144,"[THREAD] Talented artist Andr�s, 6 years old, is drawing to help raise money to provide emergency relief to victims of Cyclone Idai, which ravaged southern Africa last month, leaving ~1.85 million people in need of aid. Mozambique was especially hard hit https://t.co/CQprug3Rxb https://t.co/YAT1e9jSiC",2019-04-23T00:00Z,Donations
39149,"#CycloneKenneth This is the latest plea from the Gift of the Givers which is providing critical assistance to those affected by severe weather in Malawi, Mozambique and Zimbabwe. TJM",2019-04-29T00:00Z,Donations
39162,UN appeals for international support as flood waters rise in wake of second Mozambique cyclone https://t.co/lXy8SyRxr1 via @skinnergj,2019-04-29T00:00Z,Donations
39162,UN appeals for international support as flood waters rise in wake of second Mozambique cyclone https://t.co/lXy8SyRxr1 via @skinnergj,2019-04-29T00:00Z,Volunteer
39172,"Another one but this one has raised �170 for the victims of Cyclone adai that killed so many people in Zambia, Zimbabwe and Mozambique. We will continue with our fun raising efforts. https://t.co/K3KgsFrL6a",2019-04-29T00:00Z,Donations
39179,"United Nations gives Mozambique $13 million for Cyclone Kenneth damage The United Nations will grant Mozambique and the Comoros Islands $13 million (10 million pounds) in emergency funds to help provide food and water and repair damage to infrastructure, the organisation sai?",2019-04-29T00:00Z,GoodsServices
39183,"""Emergency grants should be available to all impoverished countries in response to disasters like Idai, especially those linked to the climate breakdown primarily caused by richer countries in the global North?. https://t.co/gr0WrMoX9T",2019-04-24T00:00Z,Donations
39187,Cyclone Kenneth: Rescuers struggle to reach storm-hit villages https://t.co/g9ItOiT8oR #Mozambique,2019-04-27T00:00Z,SearchAndRescue
39200,Get Mozambique assistance programs moving in advance of another killer storm. https://t.co/QDMary7Yy0,2019-04-23T00:00Z,Donations
39201,Team Rubicon is currently monitoring Cyclone Kenneth in Mozambique. We are prepared to deploy our EMT Type 1 Mobile to assist in response &amp; recovery efforts as needed. https://t.co/mh4m8eFFCK,2019-04-25T00:00Z,SearchAndRescue
39201,Team Rubicon is currently monitoring Cyclone Kenneth in Mozambique. We are prepared to deploy our EMT Type 1 Mobile to assist in response &amp; recovery efforts as needed. https://t.co/mh4m8eFFCK,2019-04-25T00:00Z,Volunteer
39206,The EU has released ?1.5 million in assistance to northern #Mozambique and #Comoros in the wake of devastation caused by Tropical Cyclone #Kenneth. https://t.co/9fOx8SLtrY,2019-04-29T00:00Z,Donations
39223,"Following the devastation cyclone Idai caused in March, Mozambique and surrounding areas have been hit by another devastating cyclone.

Here?s a list of charities, the work they do and how your donations can help those in desperate need: https://t.co/9cEyOTT4P2",2019-04-28T00:00Z,Donations
39225,"dearest ARMYs, I know you are already giving and doing so much for the world, but in case anyone thinking about donating in the near future: thousands of people are in need of basic goods, water, shelter due to #CycloneKenneth and #CycloneIdai ? https://t.co/TzQ65HXOlP",2019-04-29T00:00Z,Donations
39226,"Mozambique is in a humanitarian emergency.

It's been 43 days since Cyclone Idai
It's been 3 days since Cyclone Kenneth

Never before in recorded history has Mozambique been hit with two storms this strong in the same year, let alone within 5 weeks. https://t.co/ZeyAnbJPKY",2019-04-28T00:00Z,SearchAndRescue
39228,"#ICYMI: To help families in #Mozambique affected by #CycloneIdai,  @USAID chartered 8 planes to deliver relief supplies &amp; ensure people have access to:
? CleanWater
? Shelter 
? Latrines
More here: https://t.co/cYF3k27QSQ https://t.co/ovWz7Vy9Zd",2019-04-20T00:00Z,Donations
39232,"The #IMF has agreed an emergency loan of $118.2 million to #Mozambique following #Cyclone Idai.
#INEQUALITY drives.
https://t.co/KFfhZU9J0a https://t.co/FRVmPd3AFs",2019-04-26T00:00Z,Donations
39233,"It's official: Cyclone Kenneth is now the strongest storm to make landfall in recorded history in Mozambique -- and in the entire African continent.

DO NOT allow this disaster to go unseen.

Donate to @IFRC, @MSF, and @UNICEF. Help our brothers and sisters in their time of need. https://t.co/5CU2SiKeBK",2019-04-25T00:00Z,Donations
39242,#CycloneKenneth is about to hit #Mozambique and putting children and families in danger. Mozambique is still struggling to cope with the impact of #CycloneIdai in March. Donate to our appeal and help us keep children safe. https://t.co/lig1aJ09g5 https://t.co/tWSTdVQIlB,2019-04-25T00:00Z,Donations
39244,"Cyclone Kenneth with 174 mph gusts continues to dump heavy rain on northern Mozambique on Friday; UN warning of ""massive flooding;"" forecasters say it made landfall in a part of Mozambique that has not seen such a storm in at least 60 years. https://t.co/w2Gx5ai1YU",2019-04-26T00:00Z,Donations
39291,"Northern Mozambique and Comoros have been badly hit by #CycloneKenneth, as central Mozambique is still reeling from #CycloneIdai.

We stand in solidarity with the affected people and released ?1.5 million on Friday to swiftly respond to immediate needs: https://t.co/wLQlQ7wLya https://t.co/GqssjafpEM",2019-04-29T00:00Z,Donations
39297,"?? | Members of Team Rubicon UK are still working tirelessly to provide disaster relief to the people of Mozambique.
https://t.co/usZrDCptU4",2019-04-26T00:00Z,GoodsServices
39328,"This is the time to help, before #CycloneKenneth arrives.

@IFRCAfrica, @UNICEF, and @MSF are already on the ground with supplies in place to help Mozambique, Tanzania, Malawi, and Zimbabwe recover -- places still reeling from Cyclone Idai.

Now is a lifesaving moment. Donate.",2019-04-24T00:00Z,Donations
39333,UN gives Mozambique $13 million for Cyclone Kenneth damage https://t.co/767BiDnsuv,2019-04-29T00:00Z,Donations
39347,#BBC ??Mozambique cyclone: Death toll rises as storm blocks aid https://t.co/VYySWOrZT2 (2019-04-29 14:22:38Z),2019-04-29T00:00Z,Donations
39349,"Cyclone Kenneth leaves Mozambique Desperate and Submerged. #GodWillPower Powerful Nations like US,UK, Germany, France, Russia, China and Italy should send Humanitarian Help Immediately. https://t.co/7Lyr5chBhe",2019-04-26T00:00Z,GoodsServices
39354,"Our help is still needed!! 
Former Mozambique president appeals for help after cyclone devastation | eNCA https://t.co/XP5dPumsHn 

Donate online via https://t.co/PDEHgrqOF0 https://t.co/xa3mNrnivA",2019-04-25T00:00Z,Donations
39355,This is the first time in recorded history that two strong tropical cyclones have hit Mozambique in the same cyclone season. An estimated 1.7 million people are in need of urgent food and nutritional support https://t.co/gPMtUCb57d,2019-04-26T00:00Z,GoodsServices
39358,Over the weekend @WFP and @DFID_UK were on the ground providing the first food distributions in Macomia following #CycloneKenneth. #AidWorks https://t.co/l4RIrdnNR4,2019-04-29T00:00Z,Donations
39364,In disasters speedy support saves lives. #EU going by example as @eu_echo responds to #CycloneKenneth ? https://t.co/u68fxyjexL,2019-04-26T00:00Z,Donations
39383,"?Children we saw today are quite hungry, some are crying for food as many of them didn?t eat a proper meal for two days,? ?Daw Mohamed, CARE Humanitarian Director. Urgent support is needed to reach affected people with lifesaving assistance #CycloneKenneth https://t.co/gSQVOO5zC7",2019-04-28T00:00Z,GoodsServices
39383,"?Children we saw today are quite hungry, some are crying for food as many of them didn?t eat a proper meal for two days,? ?Daw Mohamed, CARE Humanitarian Director. Urgent support is needed to reach affected people with lifesaving assistance #CycloneKenneth https://t.co/gSQVOO5zC7",2019-04-28T00:00Z,Donations
39393,Cyclone Kenneth: The international community must step up to help Mozambique in its hour of need https://t.co/3kh7OqKiYq,2019-04-26T00:00Z,Volunteer
39394,Never know when you need a card to say something to someone. #fundraiser is back in and as a cyclone hits Mozambique a second time with Storm Kenneth I am raising funds for #OasisMozambique   20% of any sale to the charity. Please support DM for choice of cards available. https://t.co/YkZGmdqxau,2019-04-28T00:00Z,Donations
39413,"#Comoros ?? #CycloneKenneth
here are some figures According to @UNICEFComores..

150000 people are in need of humanitarian aid. Among them 67800 are kids and 41800 are women. A 100 injured and 20000 who lost their shelters.

It's time to show compassion, heal and learn from it. https://t.co/ZRzXnClKz1",2019-04-27T00:00Z,Donations
39416,"Mozambique: UN appeals for int?l support in wake of 2nd cyclone
#Mozambique #UN #appeals #Internationalsupport #cyclone #Comoros #CycloneKenneth #UnitedNations #St�phaneDujarric #CycloneIdai #Malawi #Zimbabwe 
https://t.co/zg1acDOYLu",2019-04-29T00:00Z,GoodsServices
